name,price,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,fuelType,brand,notRepairedDamage,postalCode
Peugeot_206+_HDi_eco_70,5300,kleinwagen,2009,manuell,68,2_reihe,100000,diesel,peugeot,nein,83329
Audi_A4_Avant_2.8_Quattro,1849,kombi,1997,manuell,193,a4,150000,benzin,audi,,91301
Renault_Clio_1.2_ECON,1800,kleinwagen,1999,manuell,58,clio,90000,benzin,renault,nein,92224
Volkswagen_wvPolo_9n,2100,kleinwagen,2005,manuell,64,polo,150000,benzin,volkswagen,nein,84307
Dodge_RAM_1500_SLT_5_9l_V8_4X4_Benzin_/_Gas,9900,suv,2000,automatik,250,,150000,lpg,sonstige_autos,nein,17309
Beschreibung__Verkaufe_mein_BMW_e46_328i_Ausstattung,1700,kombi,1999,manuell,193,3er,150000,benzin,bmw,nein,48157
Fiat_Punto_85.000_km_mit_TÜV,950,limousine,2002,,0,punto,90000,,fiat,,33729
Mercedes_Benz_200,800,limousine,1996,manuell,122,c_klasse,150000,benzin,mercedes_benz,ja,97775
Chevrolet_Trans_Sport_3_4_L_188_PS,500,bus,2001,automatik,188,andere,150000,benzin,chevrolet,,88690
Mercedes_Benz_A_160_BlueEFFICIENCY,11850,limousine,2011,manuell,95,a_klasse,60000,benzin,mercedes_benz,nein,82296
Dacia_Logan_Kombi__Unfaller_,890,kombi,2007,manuell,75,logan,150000,benzin,dacia,ja,93488
Werkzeugregal,250,,2000,,0,transporter,5000,,volkswagen,,7407
C_220CDI_KOMBI_TÜV_NEU_DPF_MOPF_FACELIFT,5900,kombi,2004,manuell,150,,150000,diesel,mercedes_benz,nein,58089
Ford_Mondeo_5_Door_Wagon_1_8l_85kw,600,kombi,1998,manuell,0,mondeo,150000,benzin,ford,nein,18276
Audi_A2_1_4_TDI,2500,limousine,2001,manuell,0,a2,150000,diesel,audi,,24329
Mercedes_A160_avangard_Ausstatung_mit_elektrischen_sonnendach,1299,limousine,1999,automatik,102,a_klasse,150000,benzin,mercedes_benz,,40880
BMW_528i_touring,750,kombi,1998,automatik,193,5er,150000,benzin,bmw,nein,88400
Touran_1.9_TDI_105_Ps_Familienauto,4500,bus,2004,manuell,105,touran,150000,diesel,volkswagen,nein,66839
Nissan_Pick_Up_4WD_King_Cab,4000,suv,1999,manuell,120,andere,150000,benzin,nissan,nein,99439
Volkswagen_Polo_6N_TÜV_NEU,950,kleinwagen,1999,manuell,60,polo,150000,benzin,volkswagen,nein,49078
NISSAN_TIIDA_KLIMA_88TKM_1HAND_TOP,3900,,2016,manuell,0,andere,90000,benzin,nissan,nein,45883
Mini_One_zu_verkaufen,4200,kleinwagen,2003,manuell,90,one,150000,benzin,mini,,26524
Seat_Ibiza_1.9_TDI__131_PS_,5950,limousine,2003,manuell,131,ibiza,100000,diesel,seat,nein,32312
GOLF_5_1.9_TDi_Xenon_105_PS_Regen_Sensor,2650,limousine,2006,manuell,105,golf,150000,diesel,volkswagen,nein,30457
Audi_A4_3.0_tdi_Quattro,9500,kombi,2005,manuell,265,a4,150000,diesel,audi,nein,30900
MINI_Mini_One_Navi_PDC_Klima,9250,kleinwagen,2012,manuell,75,one,40000,benzin,mini,nein,30165
Volkswagen_Passat_Variant_2.0_Pacific,850,kombi,1996,manuell,116,passat,150000,benzin,volkswagen,nein,96247
Mercedes_E_200_CDI,2990,limousine,2002,automatik,116,e_klasse,30000,diesel,mercedes_benz,nein,13357
Mercedes_Benz_C_220_CDI_DPF,16000,limousine,2010,manuell,170,c_klasse,90000,diesel,mercedes_benz,nein,22159
Golf_2_1.3_Nz_GT_Ausstattung,499,kleinwagen,1992,manuell,54,golf,125000,benzin,volkswagen,ja,16321
BMW_523i,2500,limousine,1999,manuell,170,5er,150000,benzin,bmw,nein,94533
Volkswagen_Golf_1.4_Comfortline,3499,limousine,2004,manuell,75,golf,150000,benzin,volkswagen,nein,36266
Renault_Clio_3_1_2_l_16_v,5500,kleinwagen,2007,manuell,75,,100000,benzin,renault,,17034
Renault_kangoo_1_5_Dci,400,,2016,manuell,0,kangoo,150000,diesel,renault,ja,70629
Mercedes_Benz_A_160,1699,limousine,2003,automatik,102,a_klasse,150000,benzin,mercedes_benz,nein,20539
Clio_3_zu_Verkaufen....schoenes_Auto,2400,kleinwagen,2006,manuell,75,clio,150000,benzin,renault,nein,30159
Mercedes_W202_in_bestem_Zustand!,2999,limousine,2000,automatik,122,c_klasse,150000,benzin,mercedes_benz,nein,13051
BMW_Bmw_545i_Autogas_Vollausstattung!!!,13800,limousine,2005,automatik,333,5er,150000,benzin,bmw,nein,83349
1.8T_TÜV_Klima,1100,,2017,,0,a3,150000,,audi,,75382
Toyota_IQ_Xenon_8_fach_Bereift_mit_Alufelgen,6200,kleinwagen,2009,,68,andere,30000,,toyota,nein,85399
Ford_Fiesta_1.4_Fun_X_Klima__AK__TÜV_neu__gepflegt_!,3450,kleinwagen,2007,manuell,88,fiesta,100000,benzin,ford,nein,66954
Zafira_2_2_DTI_OPC_Edition,3500,,2005,,125,zafira,30000,diesel,opel,,35789
Smart_for_Two_451_passion_mhd,7500,coupe,2013,automatik,71,fortwo,40000,benzin,smart,nein,42697
Dodge_Avenger_2.7_SXT,6999,limousine,2010,automatik,186,,125000,benzin,sonstige_autos,nein,81929
Octavia_Combi_1.6_TDI_DPF_Ambition,11000,kombi,2012,manuell,105,octavia,80000,diesel,skoda,nein,95183
Nissan_Micra_K12,2100,kleinwagen,2004,manuell,65,micra,150000,benzin,nissan,nein,10555
Volkswagen_Passat_Variant_1.9_TDI,3999,kombi,2002,manuell,131,passat,150000,diesel,volkswagen,nein,26655
Volkswagen_Eos_2.0_FSI_Individual_Chrom_mit_abnehmbarer_AHK,13900,cabrio,2008,manuell,150,eos,80000,benzin,volkswagen,nein,79664
BMW_316i,550,coupe,1995,manuell,105,3er,150000,benzin,bmw,nein,57250
Smart_Coupe_Tuev_neu,1690,kleinwagen,2000,automatik,0,,125000,benzin,smart,nein,25421
Twingo_mit_Motorschaden,250,kleinwagen,2001,manuell,0,twingo,150000,benzin,renault,ja,66399
Ford_fiesta,480,,2016,,0,fiesta,150000,,ford,,50127
Volkswagen_Golf_4,3200,kleinwagen,2000,manuell,75,golf,125000,benzin,volkswagen,nein,21629
BMW_118i_Automatik_/_Sitzheizung/_PDC_hinten/_...,11500,limousine,2006,automatik,129,1er,90000,benzin,bmw,,74072
Volkswagen_Scirocco_1.4_TSI,11540,coupe,2010,manuell,122,scirocco,80000,benzin,volkswagen,nein,95666
Peugeot_207_CC_Roland_Garros_120_PS,13199,cabrio,2012,manuell,120,2_reihe,30000,benzin,peugeot,nein,46244
Mercedes_Benz_CLK_Cabrio_200_Kompressor_Elegance,12790,cabrio,2001,automatik,163,clk,40000,benzin,mercedes_benz,nein,41539
C_180_mit_TÜV,600,limousine,1995,manuell,122,c_klasse,150000,benzin,mercedes_benz,nein,54518
Ford_Mondeo_1.8_Turnier_Trend,2500,kombi,2001,manuell,125,mondeo,150000,benzin,ford,nein,34260
Volkswagen_Golf_Variant_1.2_TSI_BlueMotion_Technology_L...,13750,kombi,2015,manuell,86,golf,20000,benzin,volkswagen,nein,87488
Opel_Corsa_1.3_CDTI_DPF_ecoFLEX,8200,kleinwagen,2013,manuell,75,corsa,80000,diesel,opel,nein,33378
Ford_C_Max,3000,bus,2004,manuell,110,c_max,150000,diesel,ford,nein,46397
BMW_E38_730i_Leder_Navi_19Zoll_mit_neuen_Reifen,2300,limousine,1996,automatik,0,7er,150000,benzin,bmw,nein,27446
Mercedes_Benz_C_220_CDI_DPF_BE__Comand__PreSafe__7G_TRONIC_Edi,21999,limousine,2013,automatik,170,c_klasse,100000,diesel,mercedes_benz,nein,56727
Audi_A6_Avant_3.0_TDI_DPF_quattro_tiptronic,24999,kombi,2011,automatik,239,a6,80000,diesel,audi,nein,67435
Renault_Twingo,550,kleinwagen,2001,manuell,0,twingo,150000,benzin,renault,,67061
Audi_A4_Avant_1.8_T,2350,kombi,1999,manuell,150,a4,150000,benzin,audi,nein,56841
BMW_318_Cabrio_m_Optik,1750,cabrio,1997,manuell,0,andere,150000,benzin,bmw,nein,56567
VW_T5_Multivan_Special__AHK__Fahrradtraeger,28300,bus,2012,manuell,114,transporter,40000,diesel,volkswagen,nein,13467
Volkswagen_Golf_Variant_1.6_TDI_DPF_Style,14900,kombi,2012,manuell,105,golf,50000,diesel,volkswagen,nein,21224
Audi_A3_2.0_TDI_DPF_Ambition,12800,limousine,2010,manuell,140,a3,80000,diesel,audi,nein,34596
Zuverlaessigen_Hyundai_Getz_1.1_zu_verkaufen,1800,kleinwagen,2004,manuell,63,getz,125000,benzin,hyundai,nein,60433
Renault_Twingo,150,kleinwagen,1993,manuell,0,twingo,150000,,renault,ja,78224
Ford_Mondeo_2.2_tdci_TITANIUM_mit_GARANTIE_!!!,20200,kombi,2013,automatik,200,mondeo,70000,diesel,ford,,51674
Polo_Limusine_1.4___74kw/101_ps,3100,limousine,2004,manuell,101,polo,150000,,volkswagen,nein,12627
Audi_A4_1_8_Turbo_163PS,5500,limousine,2003,automatik,163,a4,150000,benzin,audi,nein,97450
Alfa_Romeo_159_2.2_JTS_Distinctive,5000,limousine,2006,manuell,185,159,125000,,alfa_romeo,nein,56070
Peugeot_206__im_Tausch_,0,kleinwagen,2005,manuell,75,2_reihe,150000,benzin,peugeot,,50374
Mazda_Demio_1.5i_55KW__75PS__AHK__Klima__4xFhb__ZvFb__Nebellampen,480,kleinwagen,2001,manuell,75,andere,150000,benzin,mazda,,26629
BMW_316i_TÜV_1/1/2018_unfallfrei_kein_Rost,1800,limousine,1994,manuell,102,3er,150000,benzin,bmw,nein,45326
Hyundai_Lantra,350,limousine,1999,manuell,120,andere,125000,,hyundai,,87616
Ford_Fiesta_1.0_Start_Stop_Titanium_TOP_Ausstattung_+,10490,kleinwagen,2013,manuell,80,fiesta,30000,benzin,ford,nein,50739
Volkswagen_Multivan_4MOTION_MwSt._ausweisbar_Standheizung,37990,bus,2012,manuell,0,transporter,50000,diesel,volkswagen,nein,25421
Mercedes_Vito,3800,bus,2000,manuell,122,vito,150000,diesel,mercedes_benz,ja,45470
Ford_Transit_Mit_TÜV/HU._Voll_Fahrbereit!_Fest_preis!!!,1290,bus,2001,manuell,101,transit,5000,diesel,ford,,35435
Volkswagen_Golf_1.6,1200,limousine,1998,manuell,101,golf,150000,benzin,volkswagen,nein,25489
Nissan_Juke_1.6_Acenta_/_Haptic_Blue,10999,kleinwagen,2011,manuell,117,juke,60000,benzin,nissan,nein,71134
Audi_A1_Ambition_1.2_TFSI,13900,kleinwagen,2013,manuell,86,a1,30000,benzin,audi,nein,7545
Audi_A4_2.8,2000,limousine,1997,manuell,193,a4,150000,lpg,audi,nein,65474
Audi_TT_Coupe_1.8_T_quattro__268_Ps,5600,coupe,2000,manuell,224,tt,150000,benzin,audi,nein,59379
Volkswagen_Golf_Cabrio_1.4_TSI,18000,cabrio,2012,manuell,122,golf,20000,benzin,volkswagen,nein,49124
Mercedes_Benz_B_150,5300,bus,2007,manuell,95,b_klasse,150000,benzin,mercedes_benz,nein,18109
BMW_X3_3.0d_Aut.,13500,limousine,2007,automatik,218,x_reihe,150000,diesel,bmw,nein,82319
BMW_316i,2850,limousine,2000,manuell,105,3er,150000,benzin,bmw,nein,71139
BMW_320i_Cabrio__E36,4900,,2017,manuell,150,3er,150000,,bmw,nein,45136
Chrysler_sebring_cabrio.Weisse_Ledersitze._TOP._Tuning._GOLD,3850,cabrio,2001,manuell,141,andere,150000,benzin,chrysler,nein,13055
Opel_Vertra_Verkauf_oder_Tausch,800,kombi,1998,manuell,100,vectra,150000,benzin,opel,,8468
Peugeot_308_120_VTi_Sport_1._Hand_Scheckheft_gepflegt,6490,limousine,2008,manuell,120,3_reihe,70000,benzin,peugeot,nein,41469
Volkswagen_Golf_1.9_TDI_Sportline,4550,limousine,2003,manuell,105,golf,150000,diesel,volkswagen,nein,59077
BMW_1er_116i,9000,,2016,manuell,122,1er,80000,benzin,bmw,nein,34329
Ibiza_1.4_75_PS__Klima__HU/AU_01/2018__WR__SR__Scheckheftgepflegt,2250,kleinwagen,2004,manuell,75,ibiza,150000,benzin,seat,nein,9638
Ford_ka_zu_verkaufen,350,kleinwagen,1997,manuell,65,ka,150000,benzin,ford,,10965
verkauf__nissan_qashqai,8400,,2009,manuell,0,qashqai,150000,diesel,nissan,,32425
Skoda_Fabia_1.9_TDI_PD_DPF_Elegance,7490,kleinwagen,2009,manuell,105,fabia,70000,diesel,skoda,nein,71638
verkaufe_Ranault_Grand_Espace_IV_3_0dci___Voll___7Sitze_Leder...,3250,bus,2003,automatik,178,espace,150000,diesel,renault,nein,95444
Volkswagen_Passat_Variant_1.9_TDI_Comfortline,2500,kombi,2000,automatik,90,passat,150000,diesel,volkswagen,nein,16831
Opel_Vectra_B_1.8_16V_KLIMA_ALU_FACE_MFL_TÜV_7.2016,699,limousine,1997,manuell,116,vectra,150000,benzin,opel,nein,69469
Twingo___praktisch_+_guenstig__TÜV_bis_01/18__mit_Gebrauchsspuren,450,,2005,manuell,58,twingo,125000,benzin,renault,,24103
BMW_435d_Cabrio_xDrive_Sport_Aut.,47999,cabrio,2014,automatik,313,andere,60000,diesel,bmw,nein,46569
Sehr_schoener_gepflegter_VW_Touran_1.4,13500,bus,2010,manuell,140,touran,70000,,volkswagen,,36145
VW_T5_Multivan_1.9_TDI,9500,bus,2005,manuell,109,transporter,150000,diesel,volkswagen,nein,32423
Zu_verkaufen,1200,,2016,manuell,115,,20000,benzin,nissan,nein,41334
Audi_A4_2.7_TDI_DPF_multitronic_S_line_Sportpaket...,12990,limousine,2007,automatik,190,a4,150000,diesel,audi,nein,27578
Peugeot_106_Sketch,700,kleinwagen,1997,manuell,45,1_reihe,150000,benzin,peugeot,nein,59757
Hyundai_Terracan_2.9_CRDi,2750,suv,2003,manuell,150,andere,150000,diesel,hyundai,nein,69214
Ford_Galaxy_2.0_TDCi_DPF_Aut._Titanium_GROSS_NAVI,15900,bus,2011,automatik,140,galaxy,125000,diesel,ford,nein,68307
Mercedes_Benz_C_180_CGI_BlueEFFICIENCY_Schiebedach_Avantgarde,13499,limousine,2010,manuell,156,c_klasse,100000,benzin,mercedes_benz,nein,31319
Volkswagen_Golf_1.4_Edition_aus_2.Hand_mit_121tkm,1300,kombi,2001,manuell,75,golf,125000,benzin,volkswagen,nein,65929
Audi_A3_2.0_TFSI_quattro_Sportback_Ambition,7990,kombi,2005,manuell,200,a3,150000,benzin,audi,nein,86706
VW_POLO_6N,550,kleinwagen,1995,manuell,45,polo,5000,benzin,volkswagen,,45309
Mercedes_C280_/_W202_gepflegt,999,limousine,1995,manuell,192,,150000,benzin,mercedes_benz,,91580
Opel_COMFORT_1_6_coupe,950,coupe,1998,manuell,75,astra,150000,benzin,opel,,73431
Citroën_C4_1.6_16V,4699,limousine,2006,manuell,109,c4,100000,benzin,citroen,nein,61250
Mercedes_Benz_E_220_T_CDI_Automatik_Elegance_DPF,3500,kombi,2006,automatik,170,e_klasse,150000,diesel,mercedes_benz,nein,40227
VW_POLO_1.2_9N_3.500€_VB,3500,,2016,manuell,64,polo,100000,benzin,volkswagen,nein,52353
Volkswagen_Golf_Plus_1.6_Tour_Edition_/_Scheckheft_/_1_Hand,5997,bus,2007,manuell,102,golf,150000,benzin,volkswagen,nein,30179
RENAULT_Scenic_Van_2003_Tuev_neu__Zahnriemen_und_sehr_vieles_neu_,2200,bus,2003,manuell,113,scenic,150000,benzin,renault,nein,37574
Golf_4_1.4_mit_Klimaanlaage,999,limousine,1999,manuell,75,golf,150000,benzin,volkswagen,ja,53474
BMW_523i_touring,1200,kombi,1997,manuell,170,5er,150000,benzin,bmw,ja,97297
Corsa_TÜV_Juli_2016,180,coupe,1997,manuell,55,corsa,125000,benzin,opel,nein,71522
Volvo_V40__8_fach_bereift_TÜV_neu,999,kombi,1999,manuell,115,v40,150000,benzin,volvo,nein,56579
Volkswagen_Polo,1200,kleinwagen,2000,manuell,75,polo,150000,benzin,volkswagen,nein,93059
VW_Touran_1_6_Benzin___mit_Prins_Gasanlage_LPG__tanken_fuer_52Cent,5500,bus,2006,manuell,102,touran,150000,lpg,volkswagen,nein,23611
BMW_328i__M_Paket_ab_Werk,5250,cabrio,1996,automatik,193,3er,150000,benzin,bmw,nein,59077
Audi_A3,9000,limousine,2008,manuell,140,a3,150000,diesel,audi,nein,35260
Renault_Clio_1.2_16V_75_Expression,4600,kleinwagen,2009,manuell,75,clio,80000,benzin,renault,nein,88637
Audi_A6_Avant_2.5_TDI,2500,kombi,1999,automatik,150,a6,150000,diesel,audi,nein,58644
Renault_Twingo_mit_TÜV_03/2018_mit_Getriebeschaden,200,kleinwagen,2005,automatik,58,twingo,150000,benzin,renault,ja,50667
Opel_Astra_G_1.6l,0,,2000,,0,astra,5000,benzin,opel,,47169
VW_Golf_Cabrio_2.0_Highline_TÜV_Leder_Klima_BBS_elekt._Verdeck,2799,cabrio,1999,automatik,116,golf,150000,benzin,volkswagen,nein,19395
BMW_520d__M_Paket_Touring,9600,kombi,2008,manuell,177,5er,150000,diesel,bmw,nein,46395
Opel_Zafira_A_1.6_16V_Comfort_T98__Starsilber__101_PS,1600,andere,2001,manuell,101,zafira,150000,benzin,opel,nein,36419
Fiat_Punto_1.2_8V,5999,kleinwagen,2012,manuell,69,punto,50000,benzin,fiat,nein,56253
A2_1.4_TDI_TOP,2200,limousine,2003,,0,a2,150000,diesel,audi,nein,52393
4er_Golf_GTI_2.3_V5,2500,kleinwagen,2000,manuell,150,golf,150000,benzin,volkswagen,,73579
Mercedes_Benz_C_160_Kompressor_Sportcoupe__8_fach_Alubereift_,7600,coupe,2006,manuell,122,c_klasse,125000,benzin,mercedes_benz,nein,34454
BMW_320_Ci,7499,cabrio,2001,manuell,170,3er,150000,benzin,bmw,nein,46145
Volkswagen_Golf_1.6,1100,limousine,1996,manuell,75,golf,125000,benzin,volkswagen,nein,92709
Renault_Safrane_2.0_16V,890,limousine,1997,manuell,136,andere,100000,benzin,renault,nein,33154
Volkswagen_Golf_1.6_CL_Europe,1099,limousine,1995,manuell,75,golf,125000,benzin,volkswagen,nein,21380
Renault_Megane_1.9_dCi_FAP_Grandtour,3999,kombi,2006,manuell,131,megane,150000,diesel,renault,nein,50765
Skoda_Fabia_Bj.2011_mit_Klima,4999,kleinwagen,2011,manuell,0,fabia,125000,benzin,skoda,nein,34587
Ford_Ka_Gruen_Metallic_als_Ersatzteillager_/_Bastlerfahrzeug,250,,2017,manuell,59,ka,125000,benzin,ford,ja,78120
Volkswagen_Polo_1.4,2799,kleinwagen,2001,manuell,75,polo,90000,benzin,volkswagen,nein,25421
Verkaufe_meinen_Treuen_Wagen,1200,limousine,2000,manuell,95,carisma,150000,benzin,mitsubishi,,49696
"Mercedes_Benz_230_E_/_Rostfrei_/_""Scheckheft""_/_Garagenwagen",3299,limousine,1989,automatik,132,e_klasse,150000,benzin,mercedes_benz,nein,63801
BMW_318CI_E46_Coupe,4799,,2017,manuell,143,3er,150000,benzin,bmw,nein,74632
TOP___BMW_E46_328i_Touring___160000___TÜV_02/2017,3999,kombi,1999,automatik,193,3er,150000,benzin,bmw,nein,48159
Ford_Escort_MK_1_Cosworth_H_Zulassung,34900,limousine,1968,manuell,220,escort,5000,benzin,ford,nein,47445
Volkswagen_Golf_1.4,650,limousine,1997,manuell,60,golf,150000,benzin,volkswagen,nein,56244
Zafira_Tourer_2.0_CDTI_Start_Stop_Navi_Kamera,8800,kombi,2011,manuell,165,zafira,30000,diesel,opel,nein,10115
Mercedes_Benz__E280__Sehr_guter_Zustand_!!!_TÜV,2000,limousine,1998,automatik,204,e_klasse,150000,benzin,mercedes_benz,nein,51149
Audi_S4_Avant_2.7_quattro,12800,kombi,1999,manuell,265,andere,100000,benzin,audi,nein,14979
Opel_Omega_2_0_116PS_TÜV_04/2016_Neue_Bremsen__Wasserpumpe_usw,398,kombi,1996,manuell,116,omega,150000,benzin,opel,,90513
BMW_320i,2700,limousine,2001,manuell,170,3er,150000,benzin,bmw,nein,91522
Opel_Astra_2.0_16V_Turbo_Coupe,6999,coupe,2001,manuell,265,astra,150000,benzin,opel,nein,29664
Mercedes_benz_s320_tip_top,4000,limousine,1999,automatik,0,s_klasse,150000,benzin,mercedes_benz,,41236
Honda_Accord_2.0_i_Comfort,2190,limousine,2003,manuell,155,accord,150000,benzin,honda,ja,87437
Audi_A4_Cabriolet_2.4,7450,cabrio,2003,automatik,170,a4,150000,benzin,audi,nein,76756
diesel_sparbuechse_corsa_c,1850,kleinwagen,2002,manuell,75,corsa,100000,diesel,opel,nein,12355
Audi_A4_1.8_T_AHK__Xenon__Navi__gepflegt!,9450,limousine,2005,manuell,163,a4,125000,benzin,audi,nein,26676
Ford_Focus_Turnier_1.6_TDCi_bis_18.03_angemeldet,2999,kombi,2007,manuell,109,focus,150000,diesel,ford,nein,66773
Opel_Corsa_D_1.0,3950,,2007,manuell,0,corsa,150000,,opel,nein,52372
Polo_9n3_ah_exclusive,4800,kleinwagen,2007,manuell,80,polo,100000,benzin,volkswagen,nein,4600
VW_GOLF_4_1.4_16V_TÜV_NEU_KLIMA_4X_ELEKTRIK_FENSTER,1670,limousine,1999,manuell,75,golf,150000,benzin,volkswagen,nein,52388
Toyota_Corolla_1.6_Combi_Sol,1800,kombi,2003,manuell,110,corolla,150000,benzin,toyota,ja,53347
MINI_Mini_One,5299,kleinwagen,2005,manuell,90,one,150000,benzin,mini,nein,53797
VERKAUF/TAUSCHE_Top_Golf_4!!,0,,2017,manuell,105,golf,150000,benzin,volkswagen,,39218
Jaguar_XJ40__sehr_gepflegt,3750,limousine,1991,automatik,234,andere,150000,benzin,jaguar,nein,83435
Ford_Focus_Kombi,750,kombi,2000,manuell,0,focus,150000,benzin,ford,,28832
Mercedes_C200_Kompressor_mit_wenig_Kilometern,4200,limousine,2000,manuell,163,c_klasse,100000,benzin,mercedes_benz,nein,35394
Golf_4_GTI_1.8_Turbo,2549,andere,1998,manuell,150,golf,150000,benzin,volkswagen,,38112
Skoda_Octavia_Scout_2_0_FSI_Allrad,8380,kombi,2008,manuell,150,octavia,150000,benzin,skoda,nein,94405
Suzuki_Grand_Vitara_1.9_DDiS,8000,suv,2007,manuell,129,grand,150000,diesel,suzuki,nein,95509
Mercedes_Benz_E_240,2599,limousine,1998,manuell,170,e_klasse,150000,benzin,mercedes_benz,nein,89616
Zuverlaessiges_Auto_sucht_neuen_Besitzer,600,,2000,manuell,86,lanos,125000,benzin,daewoo,nein,18181
Skoda_Octavia_1.9_TDi_Combi_SLX,2650,kombi,2000,manuell,110,octavia,150000,diesel,skoda,nein,27374
Volkswagen_Phaeton_3.0_V6_TDI_Automatik_Tuev_Leder_navi,6800,limousine,2006,automatik,224,phaeton,150000,diesel,volkswagen,nein,26817
Ford_Fiesta_1.3,2410,kleinwagen,2004,manuell,69,fiesta,150000,benzin,ford,nein,33442
Mercedes_Benz_C_220_T_CDI_AMG_Leder_AHK_Harman_Vollausstattung,14900,kombi,2009,automatik,170,c_klasse,150000,diesel,mercedes_benz,nein,86641
Mercedes_Benz_Vito_112_CDI,2100,kombi,2002,manuell,122,vito,150000,diesel,mercedes_benz,nein,94094
Nissan_Micra_in_blau,300,kleinwagen,1996,manuell,55,micra,150000,,nissan,,49716
Peugeot_206_CC_110_Roland_Garros,3500,cabrio,2005,manuell,109,2_reihe,150000,benzin,peugeot,nein,51105
Peugeot_406_Break_Sport,2250,kombi,2001,manuell,158,4_reihe,150000,benzin,peugeot,nein,35781
Fiat_Cinquecento_0.9_i.e._S,500,kleinwagen,1998,manuell,39,andere,80000,benzin,fiat,nein,92690
BMW_X3_2.0d,10200,limousine,2006,manuell,150,x_reihe,150000,diesel,bmw,nein,94371
Opel_Corsa_1.2_Easytronic_m.Seitenschaden,2800,kleinwagen,2007,automatik,80,corsa,125000,benzin,opel,ja,33739
Honda_Civic_1.4i_S_Cool,1500,limousine,2001,manuell,90,civic,150000,benzin,honda,nein,79618
VW_Polo_6_N_fuer_Bastler,330,kleinwagen,1999,manuell,60,polo,125000,benzin,volkswagen,ja,30851
Mercedes_C180_Limousine,550,limousine,1993,manuell,122,c_klasse,150000,benzin,mercedes_benz,,44143
Ford_Focus_Turn._1.8_TDCi_Futura,1320,kombi,2002,manuell,116,focus,150000,diesel,ford,nein,37081
BMW_118d_DPF_Aut.,7500,limousine,2008,automatik,143,1er,150000,diesel,bmw,nein,12437
Golf_V__5__FSI_2.0_Sport_150PS_auch_Tausch,7000,limousine,2004,automatik,150,golf,100000,benzin,volkswagen,nein,12051
Seat_Ibiza__Klima__1._Hd.__Blau_Met._60_PS_Euro4,899,limousine,2000,manuell,60,ibiza,150000,benzin,seat,nein,37688
T4_Multivan_Benzin_2_5l_Automatik__Womo_,4800,,2017,automatik,110,transporter,150000,benzin,volkswagen,,10315
Volkswagen_Caravelle_Lang_DSG_2X_Schiebetueren_Leder_180PS,16500,bus,2012,automatik,179,transporter,150000,diesel,volkswagen,nein,26382
SKODA_Rapid_Spaceback_Ambition_1.2_TSI_mit_105PS__22000km,11200,kleinwagen,2014,manuell,105,andere,30000,benzin,skoda,nein,41844
Porsche_Boxster_PDK,43900,cabrio,2014,automatik,265,boxster,10000,benzin,porsche,nein,55128
BMW_E36_316i_compact_Vollausstat.+_komplet._M_Paket,1000,coupe,1998,manuell,102,3er,150000,benzin,bmw,,34123
Audi_A5_3.0_TDI_Sportback_quattro_DPF_S_tronic,21500,coupe,2009,automatik,239,a5,150000,diesel,audi,nein,47269
Seat_Cordoba,250,limousine,1995,manuell,75,cordoba,150000,benzin,seat,nein,98593
Audi_a6_2.0_170_PS_2009_Unfall,0,kombi,2009,manuell,170,a6,150000,diesel,audi,ja,79822
BMW_525,11500,limousine,2008,automatik,197,5er,150000,diesel,bmw,nein,12103
Renault_clio_Automatik_Klima_Tuev_Neu,1499,kleinwagen,1999,automatik,90,clio,150000,benzin,renault,nein,69181
top__Zustand__noch_tuev_und_wenige_Kilometer__guenstig_abzugeben,380,,2016,manuell,54,,100000,benzin,skoda,ja,3046
Volkswagen_Passat_Variant_2.0_TDI_BlueMotion_Comfortline,14990,kombi,2013,manuell,140,passat,90000,diesel,volkswagen,nein,73525
Renault_Megane_zu_verkaufen,500,kombi,1999,manuell,104,megane,150000,benzin,renault,nein,31737
BMW_530d_Touring_als_Kombi_3_Liter_218_PS,5900,kombi,2004,automatik,218,5er,150000,diesel,bmw,nein,15366
verkaufe_mein_geliebtes_e36_cabrio,5499,,2016,manuell,150,3er,125000,,bmw,nein,97688
BMW_316i_Bastlerfahrzeug,200,limousine,1995,manuell,102,3er,150000,benzin,bmw,,6667
Ford_Ford_Fiesta_1.4_TDCI._NEUER_TÜV_!,2000,kleinwagen,2002,manuell,68,fiesta,150000,diesel,ford,nein,85774
BMW_318ti_in_Weiss,300,,2016,manuell,140,,150000,benzin,bmw,,57489
